"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","sqft_living15","sqft_lot15","Age","Renovated"
"2546",465000,3,2.5,1440,4473,2,0,0,3,7,1440,0,1650,3322,21,0
"2547",299900,4,2.5,1580,3632,2,0,0,3,7,1580,0,1950,3800,13,0
"2548",715000,3,3.25,3230,5000,2,0,0,3,9,3230,0,2670,3977,18,0
"2549",235000,4,2.5,1810,39639,1,0,0,3,7,1230,580,1810,44866,54,0
"2550",276000,3,2.5,2495,4400,2,0,0,3,8,2495,0,2434,4400,17,0
"2551",265000,4,1.5,1740,12728,1,0,0,4,7,1180,560,1830,11125,60,0
"2552",425000,3,1.75,1680,3000,1,0,2,4,6,840,840,1540,3700,124,0
"2553",313000,4,2.5,2460,10320,2,0,0,3,8,2460,0,2210,9024,31,0
"2554",715000,3,2.5,3050,6000,1,0,3,3,8,1720,1330,2340,7200,40,0
"2555",265000,3,2.25,1630,10969,2,0,0,3,7,1630,0,1410,7920,33,0
"2556",646000,3,2.75,2460,6413,2,0,0,3,9,2460,0,2440,6092,20,0
"2557",175000,3,1,1030,6600,1,0,0,3,7,1030,0,1220,9040,70,0
"2558",649000,3,2.5,3410,13809,1,0,3,4,10,2450,960,3410,14245,51,0
"2559",785000,3,2.75,2310,5200,1,0,0,4,7,1520,790,2310,5200,84,0
"2560",890000,4,2.75,2610,4400,1,0,0,5,8,1260,1350,1770,4400,104,0
"2561",612000,3,3,2330,10327,1,0,0,3,9,2330,0,2200,4629,26,0
"2562",330000,4,2.5,2980,5674,2,0,0,3,8,2980,0,2610,5495,21,0
"2563",493000,3,2.25,1790,11393,1,0,0,3,8,1790,0,2290,11894,46,0
"2564",1600000,4,2.25,2940,5735,1,0,0,3,9,1470,1470,2230,5659,67,0
"2565",1620000,4,3,3900,9750,1,0,4,5,10,2520,1380,3410,9450,52,0
"2566",1650000,4,3,3900,9750,1,0,4,5,10,2520,1380,3410,9450,52,0
"2567",499000,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1410,3300,124,1
"2568",603500,6,2.75,2660,8400,1,0,0,5,8,1550,1110,2280,8400,62,0
"2569",530000,2,1.5,1580,3680,1,0,2,3,8,1280,300,1730,3680,83,0
"2570",895000,5,2.5,2350,14197,1,0,0,4,8,1220,1130,2470,11629,62,0
"2571",267345,4,2.25,2510,8165,1,0,0,4,7,1610,900,1940,8250,52,0
"2572",275000,3,2.5,1480,15639,2,0,0,3,8,1480,0,1480,16454,37,0
"2573",439950,3,1.75,1720,223377,1,0,0,3,7,1240,480,2530,221442,74,0
"2574",455000,3,2.25,1470,4653,2,0,0,4,7,1470,0,1560,4119,39,0
"2575",630000,3,1.75,1540,6930,1,0,0,3,7,1250,290,1760,6930,80,0
"2576",690000,3,2.5,2820,5001,2,0,0,3,9,2820,0,2660,5001,20,0
"2577",212000,4,1.75,1250,12705,1,0,0,4,7,1250,0,1390,8550,53,0
"2578",231500,4,2.25,2080,7526,1,0,0,4,7,1280,800,1200,7500,39,0
"2579",1237500,4,3.25,5180,49936,2,0,0,4,10,5180,0,4240,35363,33,0
"2580",378500,3,2.5,2860,43821,2,0,0,4,9,2860,0,2370,65340,34,0
"2581",482000,4,2.5,2710,35868,2,0,0,3,9,2710,0,2780,36224,35,0
"2582",695000,2,1,1140,3990,1,0,0,3,7,1140,0,1800,5700,100,0
"2583",965000,4,2.5,4070,57587,2,0,0,3,10,4070,0,3890,35960,35,0
"2584",675000,3,1.75,1710,5913,1,0,0,4,8,1120,590,2920,5922,83,0
"2585",387000,3,1.5,1340,6500,1,0,0,3,7,1340,0,1620,7107,52,0
"2586",347500,4,2.75,2290,7000,2,0,0,3,8,2290,0,2000,7200,47,0
"2587",385000,3,2,1860,7400,1,0,0,3,8,930,930,1640,8461,102,1
"2588",265000,3,1,1080,4930,1,0,0,3,6,1080,0,1100,5950,74,0
"2589",406000,3,1,960,5264,1,0,0,3,7,960,0,1140,5150,71,0
"2590",134000,2,1.5,980,5000,2,0,0,3,7,980,0,1040,5000,102,1
"2591",415000,3,1,1500,3399,2,0,0,5,7,1300,200,1360,3588,98,0
"2592",375000,3,1.75,1440,8775,1,0,0,3,7,1440,0,1790,7865,51,0
"2593",620000,4,2.5,2580,7465,2,0,0,3,8,2580,0,2350,7596,31,0
"2594",337500,5,2.5,2070,4698,2,0,0,3,7,2070,0,2010,4698,25,0
"2595",565000,3,2.5,1880,12368,1,0,0,4,7,1260,620,1950,11551,57,0
"2596",399500,3,1.75,2420,12676,2,0,0,3,7,2420,0,1210,6769,113,1
"2597",1065000,2,1.75,1890,9466,2,0,0,3,8,1890,0,2180,12825,37,0
"2598",352500,3,2,1920,33630,1,0,0,3,8,1920,0,2080,7505,32,0
"2599",259000,3,2,1870,5909,1,0,0,3,7,1270,600,1870,7887,38,0
"2600",320000,2,1,900,7620,1,0,0,3,7,900,0,1520,7620,53,0
"2601",733000,3,2.5,2160,9888,2,0,0,4,9,2160,0,3060,7829,35,0
"2602",381500,2,1,900,2910,1,0,0,5,7,900,0,1320,2910,100,0
"2603",343000,2,1,1180,9261,1,0,0,4,7,940,240,1700,6325,67,0
"2604",205500,2,1,900,6400,1,0,0,5,6,900,0,1320,6400,86,0
"2605",525000,3,2,1600,16530,1,0,0,5,7,1600,0,1850,41006,57,0
"2606",3e+05,3,1.75,1500,8352,1,0,2,5,6,750,750,1500,8447,81,0
"2607",299000,2,1,1070,189486,1,0,0,3,6,1070,0,1970,60548,82,0
"2608",561000,4,2.5,2570,5250,2,0,0,3,8,2570,0,2260,5392,34,0
"2609",450000,3,1,1210,4000,1.5,0,0,3,7,1090,120,1210,4000,96,0
"2610",540000,4,2.5,1850,7850,2,0,0,3,8,1850,0,1830,8140,39,0
"2611",379000,3,2.5,1740,30886,2,0,0,3,8,1740,0,1740,39133,32,0
"2612",230000,3,1,1300,14000,1,0,0,4,7,1300,0,1390,8750,66,0
"2613",399950,3,2.5,2000,30605,2,0,0,4,8,2000,0,1930,35350,35,0
"2614",355000,5,2.5,3220,5806,2,0,0,3,8,3220,0,2760,5813,22,0
"2615",580000,4,2.25,2160,9593,1,0,0,3,8,2160,0,2820,9628,55,0
"2616",7e+05,3,2,2130,4299,1.5,0,0,4,7,1680,450,2040,4548,102,0
"2617",279900,3,1.75,1580,8151,1,0,1,4,7,1100,480,1650,8151,62,0
"2618",210000,3,1,1200,7500,1,0,0,3,6,1200,0,1010,7000,119,1
"2619",1165000,3,3,3790,5001,2,0,0,3,10,2810,980,2500,6286,35,0
"2620",290300,2,1,860,3874,1,0,0,4,6,860,0,1400,5106,93,0
"2621",1599950,5,4.5,5130,43123,2,0,0,3,11,5130,0,4670,43560,28,0
"2622",490000,3,1,1600,6380,1.5,0,0,3,7,1400,200,1760,6380,85,0
"2623",606000,4,2.5,2110,13850,2,0,0,3,9,2110,0,2520,10194,37,0
"2624",359950,3,1,1400,4980,1,0,0,3,6,950,450,990,4980,81,0
"2625",677100,3,2,2110,9199,1,0,0,3,10,2110,0,3130,8841,31,0
"2626",465000,3,2,1430,7125,1,0,0,4,7,1430,0,1570,8075,40,0
"2627",4500000,5,5.5,6640,40014,2,1,4,3,12,6350,290,3030,23408,20,0
"2628",5e+05,3,2,3040,41072,1,0,0,4,8,1520,1520,2230,54014,46,0
"2629",455000,2,1,980,5000,1,0,0,4,7,980,0,1600,5965,74,0
"2630",705000,6,2,2570,4240,1.5,0,0,4,7,1970,600,2030,4240,113,0
"2631",420000,3,2.5,2060,7020,1,0,0,4,8,1460,600,2150,8400,57,0
"2632",169575,3,1,1300,8284,1,0,0,3,7,1300,0,1360,7848,56,0
"2633",250000,3,1,1300,8284,1,0,0,3,7,1300,0,1360,7848,56,0
"2634",530000,3,2.25,1680,7262,1,0,0,5,7,1180,500,1910,7405,51,0
"2635",590000,5,3.25,4020,40341,1,0,0,5,8,2170,1850,2650,53437,54,0
"2636",257500,3,1.75,1530,14087,1,0,0,3,7,1070,460,1770,13660,45,0
"2637",415000,3,1,1170,6700,1,0,0,3,8,1170,0,2410,7620,67,0
"2638",536000,3,1.75,1580,3764,1.5,0,0,3,7,1280,300,1560,3764,79,0
"2639",246500,3,1.5,1270,11600,1,0,0,4,7,1270,0,1380,9945,60,0
"2640",395000,3,1.75,1480,7700,1,0,0,3,8,1480,0,1930,8560,49,0
"2641",739000,3,2.25,2220,10530,1,0,0,4,8,1700,520,2500,10014,50,0
"2642",1272000,4,2.75,3200,13729,2,0,0,3,11,3200,0,4050,16921,40,0
"2643",190000,3,1,910,10575,1,0,0,4,7,910,0,1470,10425,56,0
"2644",305000,3,1.5,1480,9086,1,0,0,3,7,1480,0,1540,9750,62,0
"2645",925000,4,4.25,3770,13058,2,0,0,4,8,3770,0,2200,12255,41,0
"2646",895000,4,3,3500,13444,2,0,0,3,10,2360,1140,3140,12935,47,0
"2647",656000,3,1.75,1480,7475,1.5,0,0,3,8,1480,0,2120,7216,81,0
"2648",560000,4,1,1660,4690,1.5,0,0,3,7,1260,400,1400,3876,79,0
"2649",610000,5,2.25,2520,11700,2,0,0,3,9,2520,0,2530,12000,47,0
"2650",645000,4,2.5,2850,37522,2,0,0,3,9,2850,0,2980,35280,37,0
"2651",259000,3,2.5,2153,4400,2,0,0,3,8,2153,0,2434,4400,17,0
"2652",980000,4,2.5,3780,10962,2,0,0,3,10,3780,0,3310,11651,34,0
"2653",872000,4,4,3770,9750,1,0,0,4,9,1940,1830,2260,9878,57,0
"2654",1e+06,6,2.75,3600,9675,1,0,2,4,9,1940,1660,2990,9675,47,0
"2655",9e+05,3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1520,9660,83,1
"2656",475000,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1670,5913,109,0
"2657",350000,5,2.75,2980,13482,1,0,0,4,8,1730,1250,2900,14800,49,0
"2658",840000,4,1.75,2930,11562,1,0,3,3,9,1670,1260,2530,6517,77,0
"2659",5e+05,4,2.5,2040,8400,1,0,0,3,8,1420,620,2540,8925,61,0
"2660",202500,3,1.5,1510,9898,1,0,0,3,7,1110,400,1420,9250,70,0
"2661",523000,4,2.5,2660,65340,2,0,0,3,8,2660,0,2850,74052,36,0
"2662",225000,3,2.5,1740,10050,2,0,0,3,7,1740,0,1300,10125,35,0
"2663",418200,3,2.25,2240,9542,1,0,1,3,7,1190,1050,2080,9542,44,0
"2664",356500,4,1.75,1570,9670,1,0,0,3,7,1170,400,2080,9100,65,0
"2665",670000,4,3,2500,5000,1.5,0,0,4,7,1460,1040,1720,4500,98,0
"2666",456150,3,2.25,1750,12408,1,0,0,5,7,1150,600,1820,12977,62,0
"2667",471000,4,2.5,3030,9687,2,0,0,3,8,2020,1010,2050,10193,26,0
"2668",558000,3,2.5,1680,934,3,0,0,3,8,1680,0,1740,1280,16,0
"2669",1380000,6,4.5,5740,10312,2,0,2,3,11,3610,2130,4350,11917,24,0
"2670",161500,3,1,1220,6000,1,0,0,5,7,1220,0,1420,13137,63,0
"2671",311000,3,1,1310,8370,1.5,0,0,3,7,1310,0,1310,8370,62,0
"2672",470000,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1840,8024,58,0
"2673",569000,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1750,4800,95,0
"2674",689000,4,2.5,2240,7350,2,0,0,3,9,2240,0,2200,8017,35,0
"2675",271900,3,1.75,1890,11875,1,0,0,3,7,1230,660,1580,10920,45,0
"2676",278000,4,2.5,1850,6037,2,0,0,3,7,1850,0,1860,6037,33,0
"2677",820000,2,2.5,2210,4440,2,0,0,4,8,1440,770,1560,4920,93,0
"2678",399500,3,1.75,1410,7700,1,0,0,4,7,1410,0,1560,7700,57,0
"2679",462000,3,2.75,1890,2614,2,0,0,4,9,1890,0,1800,2769,45,0
"2680",347500,3,1,1830,12036,1,0,0,3,7,1550,280,1810,12036,47,0
"2681",562100,2,0.75,1440,3700,1,0,0,3,7,1200,240,1440,4300,110,0
"2682",230000,2,1,950,7560,1,0,0,3,6,950,0,1160,7560,66,0
"2683",687000,4,2.5,2370,10083,2,0,0,5,8,2370,0,2370,10133,58,0
"2684",725786,4,2.5,3070,5762,2,0,0,3,10,3070,0,3630,6500,24,0
"2685",315500,3,1,1300,12600,1,0,0,4,7,1300,0,1480,13530,55,0
"2686",312000,4,2,1300,7054,1,0,0,3,7,1300,0,1560,7100,74,1
"2687",343000,3,3.25,1210,1173,2,0,0,3,8,1000,210,1650,1493,22,0
"2688",385195,1,1,710,6000,1.5,0,0,3,6,710,0,1440,4800,9,0
"2689",415000,4,2.25,2240,12650,1,0,0,4,8,1730,510,2150,12650,43,0
"2690",461000,3,1.75,3600,8666,2,0,0,4,6,2400,1200,2290,8200,76,0
"2691",369990,4,2.5,1960,7133,2,0,0,3,7,1960,0,1960,6705,22,0
"2692",349950,4,2.5,1820,3134,2,0,0,3,7,1820,0,1820,3751,25,0
"2693",285750,3,2.25,1960,17126,1,0,0,3,8,1400,560,2060,11466,58,0
"2694",542500,4,2.25,1750,10160,1,0,0,3,8,1320,430,2170,11165,52,0
"2695",830000,5,3.5,3700,5400,2,0,0,3,9,2890,810,3620,5460,13,0
"2696",705000,4,2.5,2910,20946,2,0,0,4,8,2350,560,2020,11342,48,0
"2697",615000,2,1,1270,5000,1,0,0,3,8,1090,180,1640,5000,75,0
"2698",184500,2,1,720,5880,1,0,0,3,6,720,0,1440,7200,84,0
"2699",412000,2,1,1040,5120,1,0,0,3,7,1040,0,1250,4000,123,0
"2700",250000,3,1.5,2210,11111,1.5,0,0,3,7,2210,0,1250,8422,90,0
"2701",580000,5,2,2060,6000,2,0,0,3,7,2060,0,1770,5000,121,0
"2702",220000,2,1,780,6000,1,0,0,5,6,780,0,1080,6000,101,0
"2703",675000,4,2.75,2240,8937,1,0,0,4,8,1460,780,2360,9038,48,0
"2704",373500,2,1,800,3330,1,0,0,3,7,800,0,1300,4320,106,0
"2705",662700,2,1.5,2440,6900,2,0,0,3,7,1590,850,1770,6900,114,0
"2706",239950,5,1,1460,6032,2,0,0,4,6,1460,0,1060,10300,83,0
"2707",383000,3,1,1150,10196,1,0,0,4,7,1150,0,1410,8925,67,0
"2708",485000,3,2.75,2650,12350,1,0,0,4,7,1470,1180,1950,14075,49,0
"2709",610000,4,2.75,2600,36583,1,0,0,5,8,1580,1020,2300,27820,48,0
"2710",545000,6,1.75,1820,6250,1,0,0,3,7,1130,690,1820,5750,70,0
"2711",780000,2,2.5,2560,2500,2,0,0,5,8,1690,870,1890,5000,123,0
"2712",305000,3,2.5,1714,3240,2,0,0,3,8,1714,0,1714,3240,19,0
"2713",405000,3,1,1330,15678,1,0,0,3,7,900,430,1330,12696,40,0
"2714",1110000,5,3.5,7350,12231,2,0,4,3,11,4750,2600,5380,12587,23,0
"2715",273000,3,1.75,2050,9045,2,0,0,4,6,2050,0,1200,9045,65,0
"2716",326500,3,1,1810,12375,2,0,0,3,7,1810,0,1420,9357,54,0
"2717",365000,3,1.75,1380,9134,1,0,0,5,7,880,500,1400,8190,43,0
"2718",1000750,3,2.75,3070,10739,2,0,0,3,10,2440,630,3490,11913,37,0
"2719",422500,2,1,800,4046,1,0,0,3,7,800,0,1400,4046,84,0
"2720",354450,4,2.75,2140,9920,2,0,0,3,8,2140,0,2130,9920,31,0
"2721",320000,3,1,1330,9540,1,0,0,4,7,1330,0,1250,10350,53,0
"2722",223000,3,1,1030,9120,1,0,0,3,7,1030,0,1470,10220,63,0
"2723",410000,3,2.5,1740,4948,2,0,0,3,7,1740,0,1290,3383,16,0
"2724",438000,3,1,1200,4000,1.5,0,0,4,6,1200,0,1390,4000,101,0
"2725",390000,3,3,1490,2944,2,0,0,3,7,960,530,1590,1600,31,0
"2726",298500,4,2.5,1890,5954,2,0,0,3,7,1890,0,2030,5880,20,0
"2727",749999,5,2.25,3060,13630,2,0,0,3,10,3060,0,3430,10700,35,0
"2728",779000,6,2.5,3250,12000,1,0,1,3,8,1800,1450,3490,10320,58,0
"2729",570000,3,2.75,2730,11936,2,0,2,3,8,1530,1200,2810,12333,46,0
"2730",385000,3,1,810,4600,1,0,0,3,6,810,0,1520,4800,106,0
"2731",649000,4,2,2240,11040,1,0,0,5,8,1120,1120,1790,11040,63,0
"2732",283000,3,1,1740,5247,1,0,0,3,7,1270,470,1070,5636,77,0
"2733",699900,4,2.25,2380,16236,1,0,0,3,7,1540,840,2230,8925,63,0
"2734",278500,4,1,1540,8400,1,0,0,3,7,770,770,1520,9891,53,0
"2735",7e+05,4,1.75,2340,9100,1,0,0,3,8,1610,730,2470,11000,49,0
"2736",535000,4,2.75,2710,45963,2,0,0,3,9,2710,0,2710,33955,29,0
"2737",234500,3,1.75,1310,18400,1,0,0,3,7,870,440,1840,10790,70,0
"2738",374150,3,1.75,1390,9585,1,0,0,4,7,1390,0,1240,8188,51,0
"2739",397000,4,2.5,2201,9542,2,0,0,3,8,2201,0,1990,9542,18,0
"2740",613000,3,2.25,1960,10385,1,0,0,3,8,1960,0,2800,12632,36,0
"2741",1150000,3,2.5,2850,10474,1,0,0,4,8,1730,1120,2820,10474,70,0
"2742",595000,4,1.75,1880,4080,1,0,0,3,7,940,940,1410,4080,100,0
"2743",340000,5,2.75,2440,6858,2,0,0,3,8,2440,0,2300,6858,21,0
"2744",388000,4,2.5,2560,5800,2,0,0,3,9,2560,0,3040,5800,19,0
"2745",404000,3,1.75,1410,15210,1,0,0,3,7,1410,0,1970,16290,74,1
"2746",810000,3,2,2870,6360,1.5,0,1,4,8,1790,1080,2310,6466,78,0
"2747",405000,4,2.5,2620,9359,2,0,0,3,9,2620,0,2580,7433,37,0
"2748",726000,5,3,2970,10335,2,0,0,3,9,2970,0,2970,10335,24,0
"2749",266000,3,2.5,1780,7214,1,0,0,4,7,1400,380,1520,7228,38,0
"2750",722500,5,2.25,3700,7207,1,0,1,5,8,1850,1850,2340,7900,54,0
"2751",352000,4,2.5,1252,25002,1,0,0,3,8,992,260,1860,25002,28,0
"2752",265000,4,1.5,1240,8158,1,0,0,4,7,1110,130,1520,8147,63,0
"2753",856000,3,2.5,2160,3920,2,0,0,3,9,2160,0,1500,4920,10,0
"2754",346950,3,2.5,2040,4348,2,0,0,4,8,2040,0,2380,4348,18,0
"2755",866059,5,3.5,3130,4797,2,0,0,3,9,2570,560,3440,5439,10,0
"2756",410000,3,2.5,2350,4456,2,0,0,3,7,2350,0,2350,4456,20,0
"2757",370000,3,1.75,1570,16817,2,0,0,3,7,1570,0,1600,16817,42,0
"2758",230000,3,1,1530,389126,1.5,0,0,4,7,1530,0,1768,42148,105,0
"2759",4e+05,2,2,1520,5010,1,0,0,3,7,1520,0,1110,5040,25,0
"2760",172000,3,1,1350,9680,1,0,0,4,7,820,530,1320,9225,65,0
"2761",615000,3,1.75,1950,8480,1,0,0,4,8,1250,700,1740,8480,62,0
"2762",860000,4,3.5,3950,9600,2,0,0,3,10,3950,0,3110,10213,26,0
"2763",555000,3,1.75,2040,6000,1,0,0,5,7,1120,920,1530,6250,66,0
"2764",579000,3,2.5,1990,4040,1.5,0,0,5,8,1390,600,1180,3030,98,0
"2765",385000,3,1.75,1300,7030,1,0,0,3,7,1300,0,1450,7650,56,0
"2766",420000,4,2.25,2030,12000,2,0,0,3,7,2030,0,2190,9900,47,0
"2767",645000,3,1.75,2340,6750,1.5,0,0,5,7,1620,720,1410,3388,110,0
"2768",549950,3,2.5,2160,6288,2,0,0,3,8,2160,0,1830,7600,28,0
"2769",678000,3,2.75,2770,10000,1,0,1,5,8,1640,1130,2450,10000,62,0
"2770",199000,4,2,2030,8120,2,0,0,3,7,2030,0,1520,9440,74,0
"2771",604000,3,1,1440,13824,1,0,0,4,7,1440,0,2540,12092,67,0
"2772",268000,5,1.75,1730,10368,1,0,0,5,7,1010,720,1730,7728,61,0
"2773",960000,5,3.5,4510,16305,2,0,0,3,10,2820,1690,4330,18741,21,0
"2774",509250,3,2.5,2100,7600,1,0,0,4,7,1450,650,2010,7600,44,0
"2775",416000,3,2.5,1800,5372,2,0,0,3,8,1800,0,1650,6014,37,0
"2776",190000,3,1,1090,8520,1,0,0,3,7,1090,0,1190,8520,57,0
"2777",212000,3,1.5,1010,10000,1,0,0,4,7,1010,0,2420,34637,51,0
"2778",325900,3,2.5,2040,9765,2,0,0,3,8,2040,0,2350,10150,39,0
"2779",560000,3,3.5,2270,4088,2,0,0,3,8,1880,390,1760,5425,28,0
"2780",275000,3,2.5,1730,5799,2,0,0,4,7,1730,0,1710,6490,37,0
"2781",665000,4,2.5,2480,15411,2,0,2,3,8,2480,0,2940,14679,30,0
"2782",1505000,4,3.5,3480,7232,2,0,0,3,9,2580,900,2380,5642,98,1
"2783",375000,4,2,1720,2410,1,0,0,3,7,970,750,1160,1404,94,1
"2784",359950,3,1.75,1570,6975,1,0,0,3,7,1040,530,1280,7813,45,0
"2785",340000,4,2.75,3527,7200,2,0,0,3,7,3527,0,2490,7200,19,0
"2786",401000,2,1,840,8100,1,0,0,4,7,840,0,1100,8220,76,0
"2787",669000,2,1.75,1950,10766,1,0,3,4,6,1160,790,1780,11721,72,0
"2788",638500,4,2.5,1980,6568,2,0,0,3,8,1980,0,2310,6496,20,0
"2789",545000,2,1.5,1620,3760,2,0,0,5,7,1170,450,2130,4000,100,0
"2790",524000,4,1,1980,7015,1,0,0,3,7,1260,720,1570,7626,51,0
"2791",1610000,5,3.75,3530,13260,2,0,0,3,10,3530,0,3340,13260,11,0
"2792",280000,2,1,1260,4800,1,0,0,3,6,1100,160,1260,2435,77,0
"2793",828000,4,2.5,2120,10841,1,0,0,4,8,1500,620,3130,10950,45,0
"2794",223000,3,1.75,1360,10573,1,0,0,4,7,1360,0,1580,8280,40,0
"2795",1289000,4,3.5,3100,2261,2,0,2,3,9,2250,850,2660,2000,43,0
"2796",750000,2,2,2370,155130,1,0,0,3,7,2370,0,1860,14475,54,0
"2797",430000,2,1,1460,9207,1,0,0,3,7,1210,250,1500,6898,77,0
"2798",711000,4,1.75,1980,10800,1,0,0,5,6,990,990,2180,10800,76,0
"2799",310000,4,2.5,1930,7014,2,0,0,3,8,1930,0,1990,7920,30,0
"2800",415000,5,1.75,3700,9140,1,0,0,3,8,1850,1850,2190,6720,67,0
"2801",274900,4,2.5,1970,6600,2,0,0,3,7,1970,0,1970,7682,37,0
"2802",525000,3,3,2470,36445,2,0,0,4,8,2470,0,2310,35350,44,0
"2803",179500,3,1,1180,32214,1,0,0,3,7,1180,0,2300,13714,72,0
"2804",478000,3,1,1280,2580,1.5,0,0,3,8,1280,0,1410,3150,114,1
"2805",195000,3,1.75,1380,7350,1,0,0,3,7,990,390,1660,8400,43,0
"2806",385000,4,3,2740,10925,1,0,0,3,8,1670,1070,2330,9940,44,0
"2807",401000,3,2.75,2020,9505,1,0,0,3,7,1260,760,2080,11901,55,0
"2808",522000,4,2.5,2835,6598,2,0,0,3,8,2835,0,2770,6969,22,0
"2809",330000,4,1.75,1520,14417,1,0,0,4,7,1520,0,1600,10716,56,0
"2810",503000,3,2.5,2190,4882,2,0,0,3,9,2190,0,2190,7055,25,0
"2811",175000,5,1.75,1680,8400,1,0,0,4,7,1680,0,1800,8550,45,0
"2812",963990,4,3.5,3915,6364,2,0,0,3,9,3915,0,3830,6507,10,0
"2813",845000,5,2,1720,9972,1,0,0,4,8,1720,0,2700,9023,73,0
"2814",157500,2,1,670,4500,1,0,0,3,5,670,0,1210,4500,119,0
"2815",450000,2,3,1790,1709,2,0,0,3,7,1400,390,1460,1462,23,0
"2816",925000,4,1.75,2440,11793,1,0,4,3,8,1420,1020,2500,8028,74,0
"2817",6e+05,2,1,920,5029,1,0,0,4,7,920,0,1230,5029,86,0
"2818",709000,4,1,1680,4087,1.5,0,0,3,7,1680,0,1740,3745,113,0
"2819",1385000,5,3.75,3290,6480,2,0,0,5,10,2190,1100,2010,7639,86,0
"2820",248000,3,2.5,2120,6840,1,0,0,3,7,1220,900,1820,8200,40,0
"2821",245000,3,1,910,6630,1,0,0,4,6,910,0,950,5100,112,0
"2822",332000,2,1,1000,4776,1,0,0,4,6,1000,0,1500,4800,82,0
"2823",459950,3,2.5,2340,4273,2,0,0,3,7,2340,0,2400,4624,22,0
"2824",425000,3,2,1180,1800,2,0,2,3,8,1180,0,1500,1948,30,0
"2825",460000,3,2.25,2080,50965,1,0,0,3,8,1590,490,2270,51836,45,0
"2826",838300,6,2.5,3760,12978,1,0,0,3,9,2360,1400,2300,7362,57,0
"2827",256000,3,2.5,1480,7200,2,0,0,5,7,1480,0,1350,7200,29,0
"2828",864000,3,2.75,3060,13554,2,0,0,3,10,3060,0,3060,11455,40,0
"2829",9e+05,4,3.5,3070,4440,2,0,0,3,9,2030,1040,1780,4800,102,1
"2830",145600,3,1,1170,7560,1,0,0,3,6,1170,0,1170,7560,66,0
"2831",865000,5,3,2900,6730,1,0,0,5,8,1830,1070,2370,6283,47,0
"2832",250250,3,2.25,2210,8000,2,0,0,4,8,2210,0,1990,8000,55,0
"2833",162000,4,2,1440,7641,1,0,0,4,5,1440,0,1440,7750,81,0
"2834",450000,4,1.75,1980,7350,1,0,0,3,7,1430,550,1870,7920,51,0
"2835",675500,4,2.75,2060,21344,1,0,0,2,8,1460,600,2060,16088,46,0
"2836",697000,3,2.25,2420,5304,1.5,0,0,5,7,1640,780,1560,5304,77,0
"2837",1324050,3,3.25,3440,4080,2,0,0,3,9,2560,880,3110,4080,19,0
"2838",490000,3,1.75,1600,16510,1,0,0,3,8,1600,0,1510,10407,40,0
"2839",590000,3,2.25,2210,5742,1,0,0,3,8,1460,750,1900,4590,73,0
"2840",280000,4,1.75,2250,16000,1,0,0,3,8,1450,800,1930,16000,67,0
"2841",515000,2,1,1680,6500,1,0,0,4,7,1140,540,1610,6500,83,0
"2842",576000,3,1,1140,5395,1,0,0,4,7,1010,130,1700,5376,115,0
"2843",375000,3,1.75,1430,10574,2,0,0,3,7,1430,0,1900,10450,43,0
"2844",478000,3,1,1440,7107,1,0,0,4,7,1000,440,1540,7140,44,0
"2845",282000,3,1,1670,5200,1,0,0,5,7,1030,640,1620,6696,47,0
"2846",1400000,4,4.5,3080,10550,2,0,3,3,8,1940,1140,2780,10550,48,1
"2847",593500,5,3.25,4300,50405,2,0,0,3,8,3220,1080,2680,41684,52,0
"2848",724950,4,3.5,3010,174240,2,0,0,3,9,3010,0,2720,247856,20,0
"2849",306000,3,1.75,1560,7500,1,0,0,4,8,1560,0,1600,7904,58,0
"2850",341000,4,1.75,1920,7665,1,0,0,4,8,1500,420,2100,7344,49,0
"2851",399950,3,2.5,1400,4400,1,0,0,3,7,1400,0,1060,4400,94,1
"2852",534000,5,2,2280,3600,2,0,0,3,7,2280,0,1740,1800,32,0
"2853",635000,6,2.5,3880,5700,2,0,0,3,7,3880,0,2620,5070,21,0
"2854",350000,2,1,1350,3880,1,0,0,3,6,950,400,1670,3920,97,0
"2855",856000,3,1.5,1480,2700,1.5,0,0,3,7,1480,0,1970,4200,96,0
"2856",582000,4,3,1670,1189,3,0,0,3,8,1427,243,1700,1401,24,0
"2857",799000,4,2.5,3400,6742,2,0,0,3,9,3400,0,2970,6909,20,0
"2858",423700,3,2.5,2070,3986,2,0,0,3,8,2070,0,2090,3986,25,0
"2859",1835000,4,3.5,4870,39190,2,0,0,3,12,4870,0,5000,33880,29,0
"2860",322000,3,2,1760,43575,1,0,0,3,7,1160,600,1760,46038,36,0
"2861",929000,4,3.25,4030,57499,2,0,0,3,9,4030,0,3470,57499,22,0
"2862",443000,2,1,1130,5413,1,0,0,3,7,880,250,1250,5413,85,0
"2863",441500,3,1.75,1510,7700,1,0,0,3,7,1510,0,1440,7416,56,0
"2864",875000,4,3.5,3110,108464,2,0,2,4,8,3110,0,2340,4938,45,0
